"COLLEGE
CODE",COLLEGE NAME,"BRANCH
CODE",BRANCH NAME,OC,BC,BCM,MBC,SC,SCA,ST,Zipcode,District,Total_Seats
1101,"Aalim Muhammed Salegh College of Engineering, Nizara Educational Campus Muthapudupet, Avadi - IAF, Chennai- 600055.",ME,MECHANICAL ENGINEERING,5,4,0,2,2,1,0,600055,TIRUVALLUR,14
1101,"Aalim Muhammed Salegh College of Engineering, Nizara Educational Campus Muthapudupet, Avadi - IAF, Chennai- 600055.",SC,Computer Science and Engineering (Cyber Security),8,7,1,5,3,0,1,600055,TIRUVALLUR,25
1102,"Bhajarang Engineering College, Ayathur Village, Veppampattu (R.S), Thiruvallur dist-602024.",AD,Artificial Intelligence and Data Science,6,4,1,3,3,1,0,602024,TIRUVALLUR,18
1102,"Bhajarang Engineering College, Ayathur Village, Veppampattu (R.S), Thiruvallur dist-602024.",CE,CIVIL  ENGINEERING,6,6,1,4,4,1,0,602024,TIRUVALLUR,22
1102,"Bhajarang Engineering College, Ayathur Village, Veppampattu (R.S), Thiruvallur dist-602024.",CS,COMPUTER SCIENCE AND ENGINEERING,6,5,1,4,2,1,0,602024,TIRUVALLUR,19
1102,"Bhajarang Engineering College, Ayathur Village, Veppampattu (R.S), Thiruvallur dist-602024.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,7,5,0,5,3,0,1,602024,TIRUVALLUR,21
1102,"Bhajarang Engineering College, Ayathur Village, Veppampattu (R.S), Thiruvallur dist-602024.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,7,6,1,3,4,1,0,602024,TIRUVALLUR,22
1102,"Bhajarang Engineering College, Ayathur Village, Veppampattu (R.S), Thiruvallur dist-602024.",IT,INFORMATION TECHNOLOGY,5,6,0,4,3,1,0,602024,TIRUVALLUR,19
1102,"Bhajarang Engineering College, Ayathur Village, Veppampattu (R.S), Thiruvallur dist-602024.",ME,MECHANICAL ENGINEERING,8,6,1,5,2,0,1,602024,TIRUVALLUR,23
1106,"Jaya Engineering College, Prakash Nagar, Thiruninravur, Thiruvallur District, Chennai-602024.",AE,AERONAUTICAL ENGINEERING,7,5,1,4,3,0,0,602024,TIRUVALLUR,20
1106,"Jaya Engineering College, Prakash Nagar, Thiruninravur, Thiruvallur District, Chennai-602024.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),7,5,1,3,3,1,0,602024,TIRUVALLUR,20
1106,"Jaya Engineering College, Prakash Nagar, Thiruninravur, Thiruvallur District, Chennai-602024.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,5,5,1,4,3,0,0,602024,TIRUVALLUR,18
1106,"Jaya Engineering College, Prakash Nagar, Thiruninravur, Thiruvallur District, Chennai-602024.",CE,CIVIL  ENGINEERING,7,4,1,4,3,0,0,602024,TIRUVALLUR,19
1106,"Jaya Engineering College, Prakash Nagar, Thiruninravur, Thiruvallur District, Chennai-602024.",CO,COMPUTER AND  COMMUNICATION ENGINEERING,6,5,1,3,3,0,0,602024,TIRUVALLUR,18
1106,"Jaya Engineering College, Prakash Nagar, Thiruninravur, Thiruvallur District, Chennai-602024.",CS,COMPUTER SCIENCE AND ENGINEERING,17,13,1,11,9,2,1,602024,TIRUVALLUR,54
1106,"Jaya Engineering College, Prakash Nagar, Thiruninravur, Thiruvallur District, Chennai-602024.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,11,10,1,8,5,1,1,602024,TIRUVALLUR,37
1106,"Jaya Engineering College, Prakash Nagar, Thiruninravur, Thiruvallur District, Chennai-602024.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,11,9,1,7,6,1,1,602024,TIRUVALLUR,36
1106,"Jaya Engineering College, Prakash Nagar, Thiruninravur, Thiruvallur District, Chennai-602024.",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,5,6,0,4,3,1,0,602024,TIRUVALLUR,19
1106,"Jaya Engineering College, Prakash Nagar, Thiruninravur, Thiruvallur District, Chennai-602024.",IT,INFORMATION TECHNOLOGY,25,21,3,17,12,3,0,602024,TIRUVALLUR,81
1106,"Jaya Engineering College, Prakash Nagar, Thiruninravur, Thiruvallur District, Chennai-602024.",ME,MECHANICAL ENGINEERING,7,4,1,4,2,1,0,602024,TIRUVALLUR,19
1106,"Jaya Engineering College, Prakash Nagar, Thiruninravur, Thiruvallur District, Chennai-602024.",RM,ROBOTICS AND AUTOMATION,5,6,0,3,3,1,0,602024,TIRUVALLUR,18
1106,"Jaya Engineering College, Prakash Nagar, Thiruninravur, Thiruvallur District, Chennai-602024.",TX,TEXTILE TECHNOLOGY,7,7,1,5,3,1,0,602024,TIRUVALLUR,24
1107,"Jaya Institute of Technology, Kanchipadi, Thiruvallur- Thiruthani NH Road, Thiruvallur Taluk & .",CS,COMPUTER SCIENCE AND ENGINEERING,8,6,1,5,2,0,1,631204,TIRUVALLUR,23
1107,"Jaya Institute of Technology, Kanchipadi, Thiruvallur- Thiruthani NH Road, Thiruvallur Taluk & .",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,7,7,1,4,3,1,0,631204,TIRUVALLUR,23
1107,"Jaya Institute of Technology, Kanchipadi, Thiruvallur- Thiruthani NH Road, Thiruvallur Taluk & .",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,8,4,1,5,3,1,0,631204,TIRUVALLUR,22
1107,"Jaya Institute of Technology, Kanchipadi, Thiruvallur- Thiruthani NH Road, Thiruvallur Taluk & .",FD,FOOD TECHNOLOGY,6,6,1,5,4,1,0,631204,TIRUVALLUR,23
1107,"Jaya Institute of Technology, Kanchipadi, Thiruvallur- Thiruthani NH Road, Thiruvallur Taluk & .",ME,MECHANICAL ENGINEERING,6,6,1,4,4,1,0,631204,TIRUVALLUR,22
1110,"Prathyusha Engineering College (Autonomous), Poonamallee-Tiruvallur High Road, Aranvoyalkuppam, Tiruvallur-602025.",AD,Artificial Intelligence and Data Science,19,18,3,13,10,2,0,602025,TIRUVALLUR,65
1110,"Prathyusha Engineering College (Autonomous), Poonamallee-Tiruvallur High Road, Aranvoyalkuppam, Tiruvallur-602025.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),11,10,2,8,7,1,1,602025,TIRUVALLUR,40
1110,"Prathyusha Engineering College (Autonomous), Poonamallee-Tiruvallur High Road, Aranvoyalkuppam, Tiruvallur-602025.",BT,BIO TECHNOLOGY,13,12,0,10,7,1,1,602025,TIRUVALLUR,44
1110,"Prathyusha Engineering College (Autonomous), Poonamallee-Tiruvallur High Road, Aranvoyalkuppam, Tiruvallur-602025.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,5,6,0,4,2,1,0,602025,TIRUVALLUR,18
1110,"Prathyusha Engineering College (Autonomous), Poonamallee-Tiruvallur High Road, Aranvoyalkuppam, Tiruvallur-602025.",CS,COMPUTER SCIENCE AND ENGINEERING,18,22,3,17,13,2,1,602025,TIRUVALLUR,76
1110,"Prathyusha Engineering College (Autonomous), Poonamallee-Tiruvallur High Road, Aranvoyalkuppam, Tiruvallur-602025.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,10,10,2,8,6,1,1,602025,TIRUVALLUR,38
1110,"Prathyusha Engineering College (Autonomous), Poonamallee-Tiruvallur High Road, Aranvoyalkuppam, Tiruvallur-602025.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,4,2,1,2,2,1,0,602025,TIRUVALLUR,12
1110,"Prathyusha Engineering College (Autonomous), Poonamallee-Tiruvallur High Road, Aranvoyalkuppam, Tiruvallur-602025.",IT,INFORMATION TECHNOLOGY,5,7,1,5,4,1,0,602025,TIRUVALLUR,23
1110,"Prathyusha Engineering College (Autonomous), Poonamallee-Tiruvallur High Road, Aranvoyalkuppam, Tiruvallur-602025.",ME,MECHANICAL ENGINEERING,7,7,1,4,3,1,0,602025,TIRUVALLUR,23
1110,"Prathyusha Engineering College (Autonomous), Poonamallee-Tiruvallur High Road, Aranvoyalkuppam, Tiruvallur-602025.",SC,Computer Science and Engineering (Cyber Security),5,8,1,5,3,1,0,602025,TIRUVALLUR,23
1112,"R.M.D. Engineering College (Autonomous), R.S.M. Nagar, Gummidipoondi Taluk, Kavaraipettai, Thiruvallur-601206.",AL,Artificial Intelligence and Machine Learning,0,13,1,11,9,2,0,601206,TIRUVALLUR,36
1112,"R.M.D. Engineering College (Autonomous), R.S.M. Nagar, Gummidipoondi Taluk, Kavaraipettai, Thiruvallur-601206.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2,7,1,6,3,1,1,601206,TIRUVALLUR,21
1112,"R.M.D. Engineering College (Autonomous), R.S.M. Nagar, Gummidipoondi Taluk, Kavaraipettai, Thiruvallur-601206.",CS,COMPUTER SCIENCE AND ENGINEERING,0,6,6,21,19,4,1,601206,TIRUVALLUR,57
1112,"R.M.D. Engineering College (Autonomous), R.S.M. Nagar, Gummidipoondi Taluk, Kavaraipettai, Thiruvallur-601206.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0,16,3,10,12,3,1,601206,TIRUVALLUR,45
1112,"R.M.D. Engineering College (Autonomous), R.S.M. Nagar, Gummidipoondi Taluk, Kavaraipettai, Thiruvallur-601206.",IT,INFORMATION TECHNOLOGY,0,15,2,10,9,2,0,601206,TIRUVALLUR,38
1113,"R.M.K. Engineering College (Autonomous), R.S.M. Nagar, Kavaraipettai, Gummidipoondi Taluk, Thiruvallur-601206.",AD,Artificial Intelligence and Data Science,0,0,0,8,13,2,0,601206,TIRUVALLUR,23
1113,"R.M.K. Engineering College (Autonomous), R.S.M. Nagar, Kavaraipettai, Gummidipoondi Taluk, Thiruvallur-601206.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,0,0,1,6,4,0,0,601206,TIRUVALLUR,11
1113,"R.M.K. Engineering College (Autonomous), R.S.M. Nagar, Kavaraipettai, Gummidipoondi Taluk, Thiruvallur-601206.",CD,COMPUTER SCIENCE AND DESIGN,0,0,1,5,4,1,0,601206,TIRUVALLUR,11
1113,"R.M.K. Engineering College (Autonomous), R.S.M. Nagar, Kavaraipettai, Gummidipoondi Taluk, Thiruvallur-601206.",CE,CIVIL  ENGINEERING,3,3,1,3,2,1,0,601206,TIRUVALLUR,13
1113,"R.M.K. Engineering College (Autonomous), R.S.M. Nagar, Kavaraipettai, Gummidipoondi Taluk, Thiruvallur-601206.",CS,COMPUTER SCIENCE AND ENGINEERING,0,0,0,0,15,3,1,601206,TIRUVALLUR,19
1113,"R.M.K. Engineering College (Autonomous), R.S.M. Nagar, Kavaraipettai, Gummidipoondi Taluk, Thiruvallur-601206.",EA,Electronics and Communication (Advanced Communication Technology),0,0,0,5,4,1,1,601206,TIRUVALLUR,11
1113,"R.M.K. Engineering College (Autonomous), R.S.M. Nagar, Kavaraipettai, Gummidipoondi Taluk, Thiruvallur-601206.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0,0,1,5,14,3,2,601206,TIRUVALLUR,25
1113,"R.M.K. Engineering College (Autonomous), R.S.M. Nagar, Kavaraipettai, Gummidipoondi Taluk, Thiruvallur-601206.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,7,1,5,5,1,0,601206,TIRUVALLUR,19
1113,"R.M.K. Engineering College (Autonomous), R.S.M. Nagar, Kavaraipettai, Gummidipoondi Taluk, Thiruvallur-601206.",EV,Electronics Engineering (VLSI Design and Technology),0,2,1,6,3,1,1,601206,TIRUVALLUR,14
1113,"R.M.K. Engineering College (Autonomous), R.S.M. Nagar, Kavaraipettai, Gummidipoondi Taluk, Thiruvallur-601206.",IT,INFORMATION TECHNOLOGY,0,0,1,2,9,2,0,601206,TIRUVALLUR,14
1113,"R.M.K. Engineering College (Autonomous), R.S.M. Nagar, Kavaraipettai, Gummidipoondi Taluk, Thiruvallur-601206.",ME,MECHANICAL ENGINEERING,2,4,1,3,2,0,0,601206,TIRUVALLUR,12
1114,"S.A. Engineering College (Autonomous), Poonamallee- Avadi Road, Thiruverkadu Post, Tiruvallur, Chennai-600077.",AD,Artificial Intelligence and Data Science,14,15,2,11,9,1,0,600077,TIRUVALLUR,52
1114,"S.A. Engineering College (Autonomous), Poonamallee- Avadi Road, Thiruverkadu Post, Tiruvallur, Chennai-600077.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),10,8,2,7,6,1,0,600077,TIRUVALLUR,34
1114,"S.A. Engineering College (Autonomous), Poonamallee- Avadi Road, Thiruverkadu Post, Tiruvallur, Chennai-600077.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,8,7,1,5,4,1,0,600077,TIRUVALLUR,26
1114,"S.A. Engineering College (Autonomous), Poonamallee- Avadi Road, Thiruverkadu Post, Tiruvallur, Chennai-600077.",CE,CIVIL  ENGINEERING,5,6,0,4,3,1,0,600077,TIRUVALLUR,19
1114,"S.A. Engineering College (Autonomous), Poonamallee- Avadi Road, Thiruverkadu Post, Tiruvallur, Chennai-600077.",CS,COMPUTER SCIENCE AND ENGINEERING,37,39,5,30,22,5,1,600077,TIRUVALLUR,139
